,id,text,negative,positive,neutral
154,1225022414645534720,@Bananen_druiven @TvanGroningen @BNR De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als z… https://t.co/CFSC9jGqjm,-1,1,0
155,1225020359256301569,"@mus_nico Waar zie je dat precies staan, Nico? ^MS",-3,1,-1
156,1225019862956806146,@hektorz @MattijsGlas @hans3104 Nee de besmettting in Belgie verandert niks aan het beleid en de maatregelen in Nederland. ^MS,-1,1,0
157,1225019394469830656,"@MattijsGlas @hans3104 Ik heb je vraag inmiddels beantwoord onder een andere tweet van je, Mattijs. ^MS",-1,1,0
158,1225019054538264578,@MattijsGlas @hans3104 als afdoende maatregel gehanteerd. In Nederland testen we niet zolang de mensen geen symptom… https://t.co/6uP1tt9tqU,-2,1,-1
159,1225019048813002753,"@MattijsGlas @hans3104 De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als ze ziek worden,… https://t.co/78aEHqAI41",-1,1,0
160,1225017392432144384,"@Sardientje3 @George_nl Pas als mensen ziek worden, zijn ze besmettelijk. ^MS",-1,1,0
161,1225017046565519366,@IngeborgKK @ADnl staat de GGD hen bij. Niet alle landen beschikken over zo’n regionale structuur. Daarom kiezen ve… https://t.co/v6zttbdi2m,-1,1,0
162,1225017042199334912,@IngeborgKK @ADnl In Nederland is het mogelijk om dit in thuisquarantaine te doen. De regionale GGD’en kunnen hier… https://t.co/kXjSUY9KVp,-1,1,0
163,1225016305755000838,"@MarVdV @George_nl Ja. De teruggekeerde Nederlanders hadden geen ziekteverschijnselen en pas als ze ziek worden, zijn ze besmettelijk. ^MS",-1,1,0
164,1225015889835237376,@___Nick_ Hij is in China getest en was negatief. ^MS,-1,1,0
165,1225015405145722880,"@Marianne_blogt Pas als mensen ziek worden, zijn ze besmettelijk. ^MS",-1,1,0
166,1225013899180855296,@henktoepoer Beste Henk. De GGD beoordeelt en monitoort de thuisquarantaine. ^MS,-1,1,0
167,1225013001268408320,@UncleJoe407 Ieder land maakt zijn eigen afweging. In Nederland wordt thuisquarantaine als afdoende maatregel gehan… https://t.co/IhYe3Xag3f,-1,1,0
168,1225012313515855879,"@gewoonmens De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als ze ziek worden, zijn ze be… https://t.co/5lmGFd1wFD",-1,1,0
169,1225010998064701440,@Remcov_1979 @KemalRijken @layladejong De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als… https://t.co/u0BU6BH0Zx,-1,1,0
170,1225009504313659392,@Anouskabrok Ieder land maakt zijn eigen afweging. In Nederland wordt thuisquarantaine als afdoende maatregel gehan… https://t.co/D6a0v8kINP,-1,1,0
171,1225008951370092544,"@Antivenin_ De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als ze ziek worden, zijn ze be… https://t.co/0NqAgAiqkM",-1,1,0
172,1225008593029734402,@hans3104 Ieder land maakt zijn eigen afweging. In Nederland wordt thuisquarantaine als afdoende maatregel gehantee… https://t.co/Ilwg6BijH1,-1,1,0
173,1225008224069439488,@Nuck_Chorris_NL @Back2Basics_PII @AlbertusNL Ieder land maakt zijn eigen afweging. In Nederland wordt thuisquarant… https://t.co/p5PWyAcjpn,-1,1,0
174,1225007485188218885,RT @Leefomgeving: In de #WeekvandeCE komen er op onze pas geopende portal over #circulaireeconomie telkens interessante nieuwe rapporten on…,-1,1,0
175,1225007418582716416,"@conniemamarazzi Hallo Connie, vanaf je 55e krijg je elk jaar een uitnodiging om mee te doen aan het bevolkingsonde… https://t.co/dCI4QUDKKp",-1,1,0
176,1225006698932449280,"@DuijtsImme @larsroobol @dgdevallei @remcodb Imme, interessante vraag! Ik kon zo gauw op https://t.co/rg3gbYnsN2 ni… https://t.co/xb9pDpw4mZ",-1,2,1
177,1225005288107008001,"@Ernst038 @albertheijn @wdortmans Ernst, ik weet het antwoord hierop niet meteen. Ik vraag het even voor je na! ^hv",-1,2,1
178,1224993947010916352,@woutervdenbrink Snel opgemerkt :) Ik was een 0 vergeten. Inmiddels nieuwe tweet met juist getal geplaatst. Bedankt.  ^mk,-1,2,1
179,1224993610573262848,Nieuwe GGD-richtlijn #koolmonixide (CO) beschikbaar. De actuele risico's van CO op een rij. Ook in huizen met nieuw… https://t.co/8g4mG66NQC,-1,1,0
180,1224993609948286981,@sandervoornaam @AlbertusNL De Nederlanders zijn bij terugkeer onderzocht. De GGD houdt in de gaten of zij symptome… https://t.co/t6bGr0JAEM,-2,1,-1
181,1224991738747662336,Circulair inkopen heeft effect. We hebben een methode ontwikkeld om het effect van circulair inkopen te meten. Circ… https://t.co/0TXYvYNgrZ,-1,1,0
182,1224991423507959813,"@SnouckHurgronje De mensen zitten in quarantaine om te kijken of ze ziek gaan worden. Pas als ze ziek worden, zijn… https://t.co/zwIikJDLu1",-1,1,0
183,1224988447745695744,@Aynur_197641 @hwpeters77hotma @MinVWS Mensen zitten in de winter dichter bij elkaar en kunnen elkaar dan makkelijk… https://t.co/bQyLaOI1cg,-1,1,0
184,1224988074511388672,@judrill Hi Judith. Ik heb inmiddels duidelijkhied hierover. GGD’en is gevraagd artsen in de regio te informeren. D… https://t.co/487121pbDm,-1,1,0
185,1224987881858576385,@BartKnoester @wesselvoc @shossontwits @judrill @TheLancet Hi Bart. GGD’en is gevraagd artsen in de regio te inform… https://t.co/cEsXmXxaLB,-1,1,0
186,1224987343079137281,"@larsroobol @DuijtsImme @dgdevallei @remcodb Dag Lars en Imme, we weten nogal veel over fijn stof. Het is me niet h… https://t.co/zMxHO5Dq0N",-1,1,0
187,1224979568756391936,"RT @annereina9: Bij @brabantsedelta spreken we vandaag over het effect van #MVI bij de @waterschappen: meten maakt ambities praktisch, maar…",-2,1,-1
188,1224713269929283584,@AanVolk @GezondLevenNL Meestal legt de GGD geen huisbezoek af maar gaat contact telefonisch. ^MS,-2,1,-1
189,1224713002697490432,"@caseofdees Hallo Dees, We zijn ingegaan op de oproep van https://t.co/TfeXDHnq16 om #wereldkankerdag onder de aand… https://t.co/d7xUd2KxBW",-1,1,0
190,1224698820782624770,@AanVolk @GezondLevenNL Beoordeling en monitoring wordt gedaan door GGD. ^MS,-1,1,0
191,1224692314330796032,@Uiltje_knappen @theodorus_VII Aan de hand van de cijfers die we nu hebben over aantal besmettingen en aantal overl… https://t.co/SOBoPNUVko,-1,1,0
192,1224687331128610817,@JanHRoos liggen. Het kan bijvoorbeeld afhankelijk zijn van hoeveelheid reisverkeer (is het een populaire bestemmin… https://t.co/aBvVbEseNp,-1,1,0
193,1224687327932534786,@JanHRoos Hi Jan! Mensen reizen de hele wereld over. Het is aannemelijk dat patiënten die besmet zijn met het virus… https://t.co/BIvA3Gi5Rw,-1,2,1
194,1224687121623080962,@JvKemenade @NOS liggen. Het kan bijvoorbeeld afhankelijk zijn van hoeveelheid reisverkeer (is het een populaire be… https://t.co/jmbd6Dl4bD,-1,1,0
195,1224687117843996673,@JvKemenade @NOS Hi Jan! Mensen reizen de hele wereld over. Het is aannemelijk dat patiënten die besmet zijn met he… https://t.co/LvOMo7bgHN,-1,2,1
196,1224686705632038913,@ingrid_tweet Nee zeker niet. Andere partijen zijn bezig om een vaccin te ontwikkelen. ^MS,-1,1,0
197,1224673118800744448,"Werken tijdens de nacht verstoort het dag-nachtritme van het lichaam. 1,3 miljoen Nederlanders werken onregelmatig.… https://t.co/UD9oY6twpJ",-1,1,0
198,1224673030099623936,@Back2Basics_PII @AlbertusNL Nee de teruggekeerde Nederlanders zijn niet getest. Ze zijn wel onderzocht op symptomen. ^MS,-2,1,-1
199,1224667751572279297,@theodorus_VII @Uiltje_knappen Op dit moment wordt het sterftecijfer inderdaad geschat op 2%. ^MS,-1,1,0
1,1224666338515456001,"@aiketsjer @MinVWS Hi Birget. Alle Nederlanders die zijn teruggehaald uit Wuhan, zitten ook in quarantaine. https://t.co/BDVLihYFuI. ^MS",-1,1,0
2,1224649609768849408,"@Jeroen_Brouwer_ @NOS Hi Jeroen. De persoon in België die positief is getest, heeft geen invloed op het beleid en d… https://t.co/kJPPVSQn7q",-1,1,0
3,1224643494855299075,@AlbertusNL Ja er is op dit moment niemand in Nederland positief getest op het coronavirus. ^MS,-1,1,0
4,1224639574221172739,"Wat is thuisquarantaine en hoe werkt het? Zie de video voor uitleg 🏡

Lees meer over thuisquarantaine op… https://t.co/je6NUD4QYT",-1,1,0
5,1224623252254920707,@PattyLievense Goed om te horen Patty. Sterkte met de uitslag! ^kb,-1,2,1
7,1224619327447539712,@George_nl Hi George. Het staat niet vast dat in de incubatietijd overdracht kan plaatsvinden. Wel is bekend dat ho… https://t.co/0ZuRHdghTU,-1,1,0
8,1224614311961726976,"@leinhendriksma Hallo Marjolein, Op onze website staat soortgelijke informatie waarin we deze mogelijkheid niet uit… https://t.co/5EK5ex5lMv",-1,1,0
9,1224613530034429953,"@dominicdsmith Hoi Dominic, Ik verwijs je graag naar onze informatie: https://t.co/DQfv0dIzoM ^kk",-1,1,0
11,1224610595225382912,@leinhendriksma infecties. Dit is echter een stuk lastiger.  2/2,-2,1,-1
12,1224610592109056000,"@leinhendriksma Hoi Marjolein, voor de ziekte van Lyme is er al een betrouwbare test om aan te tonen of je ooit in… https://t.co/gwxUeh6a69",-1,1,0
13,1224597662806216704,@Culinette Dit is de vleesconsumptie tijdens alle hoofdmaaltijdenen tussendoor. Wil je meer weten over de methode z… https://t.co/vfIEocX30f,-1,1,0
14,1224597656447717378,"@Culinette Hi Jeanette, Het % vleeseters is gebaseerd op een vragenlijst onder ruim 4000 personen. Met de twee 24-u… https://t.co/SwEdp7TtEe",-1,1,0
15,1224580209678213120,"@hcouzijn Hans, dank voor jouw interesse voor onze publicaties over stikstof. Bij ons staat geen nieuw rapport gepl… https://t.co/qjiIOPAvIh",-1,1,0
16,1224573303865724928,Kanker zet je wereld op zijn kop! Vandaag is het #wereldkankerdag. Met de #bevolkingsonderzoeken baarmoederhalskank… https://t.co/WNMA1HZgUR,-1,2,1
17,1224448251455139840,Er wordt een vals persbericht via e-mail verspreid dat er een patiënt met coronavirus in Nederland zou zijn. Dat is… https://t.co/YdGVzcbUxc,-1,1,0
18,1224416200198934533,"@gewoonmens @A1B2EMC2 De mensen die nu in quarantaine zijn, zijn niet getest op het virus. Ze zijn enkel onderzocht op symptomen. ^MS",-2,1,-1
19,1224412957058183168,@DickZakken Hi Dick. Op dit moment wordt het sterftecijfer geschat op 2% Meer info: https://t.co/BDVLihYFuI. ^MS,-1,1,0
20,1224412575846236160,@theodorus_VII dus weer geneest nadat ze ziek zijn geweest. ^MS 2/2,-1,1,0
21,1224412572985843713,@theodorus_VII Hi Tom! Uit China komen ook meldingen van mensen die genezen zijn van het virus. Omdat je tijd nodig… https://t.co/MhygYxb6lB,-1,2,1
22,1224411823262306310,"@judrill Helaas heb ik hier nog geen duidelijkheid over. Zodra ik meer informatie heb, hoor je het. ^MS",-1,1,0
23,1224411532890640387,@KemalRijken @layladejong Hi Kemal. Sorry van de eerdere spelfout van je naam. Ik heb inmiddels gereageerd op een a… https://t.co/avgZLvKl5e,-2,1,-1
24,1224411145940938755,@jeanneschriks regionale structuur. Daarom kiezen veel andere landen voor groepsquarantaine. Uit ervaring blijkt da… https://t.co/96QbPcun4T,-1,1,0
25,1224411143034286086,@jeanneschriks De regionale GGD’en kunnen hier toezien op de thuisquarantaine en hebben regelmatig contact met de m… https://t.co/0VdqOmHvx2,-1,1,0
26,1224410922283884544,@CommentsOnPoli1 @PieterOmtzigt regionale structuur. Daarom kiezen veel andere landen voor groepsquarantaine. Uit e… https://t.co/n4sAhswv8h,-1,1,0
27,1224410919352008705,@CommentsOnPoli1 @PieterOmtzigt De regionale GGD’en kunnen hier toezien op de thuisquarantaine en hebben regelmatig… https://t.co/1Fx3qFLUBT,-1,1,0
28,1224410807120945154,@KemalRijken @RWGriffioen @danielvanderree regionale structuur. Daarom kiezen veel andere landen voor groepsquarant… https://t.co/saVLJbvjp9,-1,1,0
29,1224410803962634245,@KemalRijken @RWGriffioen @danielvanderree De regionale GGD’en kunnen hier toezien op de thuisquarantaine en hebben… https://t.co/NVbosLSnNI,-1,1,0
30,1224334536928112641,"@TMCThomas00 Hallo Thomas, 
Bedankt voor het melden. Ik ga het uitzoeken ^ht",-1,1,0
31,1224324899751301120,@MattijsGlas Hi Mattijs. Nee de teruggekeerde Nederlanders zijn niet getest. Preventief testen is niet goed mogelij… https://t.co/0T8EduXj8z,-1,1,0
32,1224323157957447680,@afeye Dat klopt. Anders was voor hen dezelfde informatie van toepassing geweest als voor andere mensen die zijn te… https://t.co/Xoeuam4Ydb,-1,1,0
33,1224321563136286720,"@Antivenin_ Dat is een eis van de Chinese regering. Omdat de regio Wuhan is afgesloten, gelden er strenge eisen voo… https://t.co/cP5QfQvQ3H",-1,1,0
34,1224319632833761280,"@kees_holland Hi Kees. De Nederlanders die zijn teruggehaald uit Wuhan, zitten 14 dagen in thuisquarantaine. ^MS",-1,1,0
35,1224318043783909378,"@A1B2EMC2 @gewoonmens Nee hoor, je kunt het document vinden op https://t.co/BDVLihYFuI. Dit betreft een document voor professionals. ^MS",-1,1,0
36,1224310899189653504,RT @annereina9: #PlasticPact &amp; #circulareconomy NL is samenwerking van koplopers: nationaal en EU pact en acties vullen elkaar aan om doele…,-1,1,0
37,1224310764401561602,In het kader van de #weekvandeCE https://t.co/RY8d0zULeZ,-1,1,0
38,1224308114100572160,@1767600 @MinVWS @jeroenbazuin Dan waren de mensen inderdaad niet in quarantaine gegaan en was voor hen dezelfde in… https://t.co/btpgjJaDUa,-1,1,0
39,1224307620133179394,@nausicaamarbe Je kunt hier lezen wat thuisquarantaine precies inhoudt: https://t.co/BDVLihYFuI. ^MS,-1,1,0
40,1224307193077534724,@barrie400 @DeRedacteur_ Klopt. Je kunt hier lezen hoe thuisquarantaine in z'n werk gaat: https://t.co/BDVLihYFuI. ^MS,-1,1,0
41,1224301701148168199,@kiekeboelala @Suus405 Dat kunnen huisgenoten bijvoorbeeld doen. Meer info: https://t.co/BDVLihYFuI. ^MS,-1,1,0
42,1224299752893964289,@wildsaltyDog @Suus405 Hi Peter. De beoordeling en monitoring wordt door de GGD gedaan. ^MS,-1,1,0
43,1224298787142885377,@Paula_Anguita Hi Paula. Er wordt op dit moment nog onderzoek gedaan naar de bron van de besmettingen. Waarschijnli… https://t.co/5uSr2A3yfo,-1,1,0
44,1224297782867038208,@nietgek Hi Ron. Zie ons antwoord op je andere tweet. ^MS,-1,1,0
45,1224297603644428290,"@nietgek Hi Ron. Het Erasmus MC en het RIVM kunnen tientallen monsters per dag testen. Mocht het noodzakelijk zijn,… https://t.co/JNiKEnN8vZ",-1,1,0
46,1224286805979279360,@zegmaar_LydeLa @FatimaWillems19 @hansdeboer2013 Dat zijn onze veelgestelde vragen en antwoorden. Voor vragen over… https://t.co/uMpvRgUJxJ,-1,1,0
47,1224284068638011393,@RHertogs De incubatietijd is gebaseerd op de kennis die we nu hebben van het virus en de ervaring die er is met an… https://t.co/pKrjWSUtcg,-1,1,0
48,1224282596554760199,"@Peterboon8 @Teletekst onderrapportage en hoe groot die is. Het lastige is dat het een nieuw virus is, waar nog nie… https://t.co/fE4nlJi5mx",-3,1,-1
49,1224282592658280448,"@Peterboon8 @Teletekst Hi Peter. We weten nog niet goed of het nieuwe coronavirus ernstiger is dan griep, en zo ja,… https://t.co/FD8d3xeIQq",-1,1,0
50,1224280850717650944,"@evert_mouw Evert, ik ben het nagegaan voor je. Mijn MAN collega's waren vorige week op veldonderzoek. Ze gaan je m… https://t.co/d9g7O2MCMd",-2,1,-1
51,1224278329861251078,@renepijl @shossontwits @ErasmusMC Er is geen goede test om gezonde mensen te testen op het virus. Het heeft geen z… https://t.co/iadyIIUJql,-1,1,0
52,1224276559571361792,@strvrw @wimberkhof @RHertogs ruim voldoende. ^MS 2/2,-1,1,0
53,1224276525844922369,@strvrw @wimberkhof @RHertogs Hi! We hebben voldoende laboratoriumcapaciteit. Het Erasmus MC en het RIVM kunnen tie… https://t.co/N257yrMw45,-1,2,1
54,1224270853145317377,"@RamonaHoogeveen onderrapportage en hoe groot die is. We bereiden ons voor op een ernstig scenario, voor het geval… https://t.co/H6igZaB0uc",-1,1,0
55,1224270848812638213,"@RamonaHoogeveen Hi Ramona. We weten nog niet of het nieuwe coronavirus erger is dan griep, en zo ja, in welke mate… https://t.co/qSwOuNEYgs",-1,2,1
56,1224267283167686656,Het is de #weekvandeCE. De overgang naar een circulaire economie biedt kansen om veilig om te gaan met stoffen met… https://t.co/JBghbmK1RA,-1,1,0
57,1224265777236324352,@Kolpen Hi Steven. De teruggekeerde Nederlanders blijven 14 dagen in thuisquarantaine. Je kunt hier lezen hoe thuis… https://t.co/7qyUZUuMEN,-1,1,0
58,1224253245457141760,@NijlandBas @ChrisvandenBos @UniUtrecht Hi Bas. Het huidige coronavirus is inmiddels bekend onder de naam ' coronav… https://t.co/VF0JqP6ISE,-1,1,0
59,1224250453661233152,@hehoka @jeanneschriks Hi Henry. De beoordeling en monitoring van de thuisquarantaine wordt door de GGD gedaan. Je… https://t.co/LrbXW5jCGq,-1,1,0
60,1224250074978553856,@DeRedacteur_ Reizigers uit China worden inderdaad niet in quarantaine gezet. Alleen de Nederlanders die zijn terug… https://t.co/j8yQh9Fubx,-1,1,0
61,1224242679598501894,@SnouckHurgronje speciale regels waaraan ze zich moeten houden in het contact met de persoon in quarantaine. Zij be… https://t.co/8dRgLq8qbP,-1,2,1
62,1224242676607922177,@SnouckHurgronje Goedemorgen! Het staat niet vast dat in de incubatietijd overdracht kan plaatsvinden. Wel is beken… https://t.co/WSH1ySQ2ca,-1,2,1
63,1224241768025198592,@Suus405 maximaal 2 weken in het geval van het nieuwe coronavirus. De beoordeling en monitoring wordt door de GGD g… https://t.co/4Rsy88H2yU,-1,1,0
64,1224241764015448064,@Suus405 Hoi Susan. Thuisquarantaine is een passende en veilige manier op de teruggekeerde Nederlanders op te vange… https://t.co/5OYeopPrPU,-1,1,0
65,1224066597591158787,@zegmaar_LydeLa @FatimaWillems19 @hansdeboer2013 Voor vragen kun je terecht bij de GGD. ^MS,-1,1,0
66,1224065490160619521,"@watzegtralf Hi Ralf. De Nederlanders die zijn teruggehaald uit Wuhan, gaan 14 dagen in thuisquarantaine. Je leest… https://t.co/znzeJnenXg",-1,1,0
67,1224064739984269313,@heroridder @MinBZ Het preventief screenen van passagiers die afkomstig zijn uit landen als Hong Kong en India is o… https://t.co/zeOLt0k7wT,-1,1,0
68,1224063595920723968,@RHertogs Dat is op dit moment geen passende maatregel. De kans dat mensen besmet zijn die niet in Wuhan zijn gewee… https://t.co/dWt0MUgwwA,-1,1,0
69,1224060641654312960,"@Steve_Dem1 @NOS @hugodejonge Dat klopt niet, Steve. Je kunt op onze website lezen hoe de thuisquarantaine wel werk… https://t.co/qts4SPf1BY",-1,1,0
70,1224059113262538752,@George_nl Hi George. Dat klopt inderdaad. Dat is een eis van de Chinese regering. Omdat de regio Wuhan is afgeslot… https://t.co/7yuYOxZ264,-1,1,0
71,1224018299786231809,"@gewoonmens Ha Gewoonmaareenmens, op onze pagina met vragen en antwoorden over het coronavirus kun je vinden wat is… https://t.co/XlfdCpWYon",-1,2,1
72,1224014685579677698,Quarantaine en #isolatie worden veel door elkaar gebruikt. Wil je weten wanneer je van isolatie spreekt en wanneer… https://t.co/ojecoalkVe,-2,1,-1
73,1223987389925855232,RT @MinBZ: 15 Nederlanders en 2 Chinese partners zijn zondagmiddag rond 14:00 uur vanuit de Chinese provincie Hubei aangekomen in Frankrijk…,-1,1,0
74,1223903868473544704,@CommentsOnPoli1 In andere gevallen is de kans heel klein dat iemand besmet is. Meer info: 1/2 https://t.co/BDVLihYFuI ^MS 2/2,-1,1,0
75,1223903864434429954,@CommentsOnPoli1 Mensen die koorts hebben met luchtwegklachten en in Wuhan zijn geweest of in contact zijn geweest… https://t.co/qF3rHb9M1S,-1,1,0
76,1223664991938760705,@Ceritm @MinPres @MinVWS @Politie @College010 @rotterdam Dank Mehmet! We zijn hier inmiddels van op de hoogte. ^ MS,-1,2,1
77,1223590615054716930,@judrill Hi Judith. Ik vraag dit even na voor je en kom er maandag bij je op terug. ^MS,-1,1,0
78,1223589736813559809,@Anouskabrok hier vinden: https://t.co/BDVLihYFuI. ^MS 2/2,-1,1,0
79,1223589713908465665,"@Anouskabrok Hi Anouska. Mensen die terugkeren uit China en niet in de regio Wuhan zijn geweest, vormen geen risico… https://t.co/yMLtSCfYKE",-1,1,0
80,1223586575050776576,@Back2Basics_PII @afeye We zijn zeer goed voorbereid mocht het virus hier opduiken. Er treden dan allerlei maatrege… https://t.co/Z8vsw8p3Io,-1,1,0
81,1223585123171471360,@GerMarinus Huisgenoten krijgen speciale regels waaraan ze zich moeten houden in het contact met de persoon in quar… https://t.co/GersdMzB4v,-1,2,1
82,1223583128461172737,@KemalRijken @layladejong gedaan. Je kan meer over thuisquarantaine lezen op https://t.co/BDVLihYFuI. ^MS 2/2,-1,1,0
83,1223583124413648896,@KemalRijken @layladejong Hi Kamal. Thuisquarantaine is een goede oplossing voor mensen die niet ziek zijn en die w… https://t.co/0yQPkCM6vJ,-1,1,0
84,1223580562029531136,@afeye Dat is gebasseerd op de gegevens die we nu hebben van het nieuwe coronavirus en de ervaring met eerdere virussen. ^MS,-1,1,0
85,1223577021357477888,Hoe ontwikkel je een test voor een nieuwe ziekte zoals het nieuwe #coronavirus? En hoe werkt zo'n test? In deze vid… https://t.co/VHlSwPB7EL,-1,1,0
86,1223561455871627265,"@Optietipper Hoi Optietipper, we verwachten geen problemen qua labcapaciteit. De twee labs kunnen tientallen monste… https://t.co/dbdSPaCcaX",-2,1,-1
87,1223561210748194817,"@onzenormennu Hoi Domino, we verwachten geen problemen qua labcapaciteit. De twee labs kunnen tientallen monsters p… https://t.co/ideZs1z5ib",-2,1,-1
88,1223560115024023553,"@jeroenbazuin @MinVWS Hallo Jeroen, het klopt inderdaad dat er twee Nederlanders in Finland worden gemonitord. We h… https://t.co/wiTugotEz7",-1,1,0
89,1223533548415725568,"@yoanikuiper @Schiphol Hoi Yoani, Screenen op luchthavens is op dit moment voor Nederland geen passende maatregel.… https://t.co/WSbLJKikJR",-1,1,0
90,1223532154732384257,"@GerMarinus Hoi, uit eerdere ervaringen met soortelijke maatregelen weten we dat men zich altijd goed aan de regels houdt. ^kk",-1,1,0
91,1223528849452994565,"@afeye Hoi Evert Jan, de kans dat er een patiënt in Nederland opduikt met het virus zien we als reëel, de kans dat… https://t.co/HxTWlejlxe",-1,1,0
92,1223283318495633408,"@preppersNL @MinVWS @NUnl @telegraaf Uit ervaring in het verleden weten we dat mensen die hiermee te maken krijgen,… https://t.co/0rUMWWrtRk",-1,1,0
93,1223282740566614018,@hoiineke Maar de brillen moet inderdaad dicht zijn aan de zijkanten.  ^nv,-2,1,-1
94,1223282143473864709,@hoiineke Meer informatie over ARBO-omstandigheden per beroepsgroep mbt het nieuwe coronavirus vind je op: https://t.co/LT1g9YdTP4 ^nv,-1,1,0
95,1223281024391622656,"@leesbril13 Nee, huisdieren kunnen geen mensen besmetten met dit coronavirus.  ^nv",-1,1,0
96,1223260645031890945,"@hoiineke Hallo Ineke, De medisch professionals die veel met virussen werken, weten welke veiligheidsmaatregelen no… https://t.co/RjLgehdw2M",-1,1,0
97,1223259640005386240,@JWRoderick @Schiphol Dat is aan de luchtvaartmaatschappijen. ^nv,-1,2,1
98,1223253025151692807,"@CommentsOnPoli1 Mensen met het nieuwe coronavirus hebben koorts en luchtwegklachten. Denk aan hoesten, neusverkoud… https://t.co/HRYCoRsKV1",-1,1,0
100,1223236000383750144,@Keira_Richelle Jij vraagt of we iets kunnen bevestigen en wij geven aan dat dit nog niet bekend is. ^MS,-1,1,0
101,1223224742133608449,"@RamonaHoogeveen @aiketsjer Nogmaals, dat is niet te zeggen en hangt volledig af van de omstandigheden. De kans dat… https://t.co/7ixtaXLcx5",-1,1,0
102,1223223342905339905,@AurorateamNL Alle zeep werkt goed om de verspreiding van het virus tegen te gaan. ^MS,-1,1,0
103,1223220147202281472,@CommentsOnPoli1 geen contact op te nemen met hun huisarts om zich te laten testen. ^MS 2/2,-1,1,0
104,1223220143121215488,@CommentsOnPoli1 De risicogroep bestaat uit mensen die afkomstig zijn uit Wuhan of mensen die in contact zijn gewee… https://t.co/lVvTvPmswj,-1,1,0
105,1223217516631207936,"@Keira_Richelle Hoi Keira. Hoe besmettelijk het virus precies is en hoe snel het zich verspreidt, is nog niet goed… https://t.co/9JIK1m7UHq",-1,1,0
106,1223214026353709061,@ronvanzeeland besmettelijkheid. ^MS 2/2,-1,1,0
107,1223214018682376193,@ronvanzeeland Hi Ron! Het virus kan niet goed tegen bijvoorbeeld zonlicht en andere extreme omstandigheden. Dat is… https://t.co/wxBkUKvFC9,-1,2,1
108,1223211846351695872,@Nkruif @Neocortex007 Het is vrij normaal als een virus muteert. ^MS,-1,1,0
109,1223199904031559681,@AurorateamNL We raden inderdaad wel aan om algemene hygiënemaatregelen te nemen. Goed en regelmatig je handen wass… https://t.co/9jxTx5FDOC,-1,1,0
110,1223199188789473281,"@evert_mouw Evert, ik heb het voor je nagevraagd. Het is het allerhandigste om de coördinaten van de MAN-meetpunten… https://t.co/Y7oTt20VpZ",-2,1,-1
111,1223194138989993984,"@LeonAdegeest1 @eppobruins @suzanne_GL Beste Leon, pagina 45 van het rapport over geluid van weg- en railverkeer (… https://t.co/4cBxwDENoE",-1,1,0
112,1223191062564495361,@TakeJanBloemhof Hoi Take-Jan. Je kunt op onze website lezen wat de huidige stand van zaken is: https://t.co/eAbwufvmox. ^MS,-1,1,0
113,1223190838211162113,@mathijs_s76 @NUnl We weten nog niet goed in welke mate het coronavirus vergelijkbaar is met griep. De officiële ci… https://t.co/qDC2lkTllq,-1,2,1
114,1223189157968781313,@van_spaandonk noodsituatie heeft voor Nederland niet direct gevolgen. ^MS 2/2,-1,1,0
115,1223189150620319745,@van_spaandonk Nee de maatregelen van de WHO moeten ervoor zorgen dat het virus zich zo min mogelijk kan verspreide… https://t.co/PoxH5wpZ0x,-1,1,0
116,1223187857214451712,@Neocortex007 Zie onze uitleg daarover op https://t.co/BDVLihYFuI. ^MS,-1,1,0
117,1223187719159001088,@Neocortex007 minder gevaarlijk wordt. Of er verandert wel iets maar dat maakt weinig uit. We zien gelukkig niet va… https://t.co/hus9zsRq7d,-2,1,-1
118,1223187715421888517,@Neocortex007 Veel virussen kunnen in de loop van de tijd veranderen. Zeker bij virussen die nog maar kort vanuit d… https://t.co/vpfmlSP4Iw,-2,1,-1
119,1223187083797389312,@Neocortex007 Er is geen reden om dat te denken. De WHO zegt dat het niet nodig is om het vrije verkeer van mensen… https://t.co/g7B1GtHET6,-1,1,0
120,1223186842222235649,"RT @matthijsvdberg: Goed verhaal 👏 “De samenwerking tussen de @Gezondheidsraad, het @Voedingscentrum en het @RIVM vormt in de ogen van Gele…",-1,1,0
121,1223185641577558021,@Neocortex007 In alle Nederlandse ziekenhuizen kan de juiste behandeling uitgevoerd worden. We gaan uit voorzorg in… https://t.co/hXoBsLCoZp,-1,1,0
122,1223180371572994050,"Aura Timen, hoofd van het Centrum Landelijke Coördinatie Infectieziektebestrijding bij het RIVM, heeft gisteravond… https://t.co/YFF7WePEun",-1,1,0
123,1223176635496771584,@mus_nico We weten niet in hoeverre die mevrouw al symptomen had toen ze in Duitsland terugkwam en wanneer ze de an… https://t.co/SvqgluVq8f,-2,1,-1
124,1223171531615981568,"@CommentsOnPoli1 Dat is voor nu geen passende maatregel. We nemen wel andere voorzorgsmaatregelen, die kun je hier… https://t.co/urEs8H9XGX",-1,1,0
125,1223171219492569088,@marcovth2 overdracht van dit virus spelen. ^MS 2/2,-1,1,0
